flightNo,airline,departureTime,arrivalTime,firstCount,busCount,econCount,windowCount,aisleCount,totalSeats, SourceAirport, DestAirport
88,11,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'ANY', 'AQY'
89,11,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'AQY', 'ANY'
110,11,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'AXS', 'AMW'
111,11,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'AMW', 'AXS'
134,11,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'NDV', 'ADG'
135,11,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'ADG', 'NDV'
142,11,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'AXS', 'APG'
143,11,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'APG', 'AXS'
158,11,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'AHT', 'ANV'
159,11,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'ANV', 'AHT'
200,11,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'ANC', 'AIK'
201,11,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'AIK', 'ANC'
204,11,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'AIK', 'AXN'
205,11,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'AXN', 'AIK'
240,11,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'ARC', 'AXG'
241,11,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'AXG', 'ARC'
284,11,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'ABQ', 'WKK'
285,11,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'WKK', 'ABQ'
296,11,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'AGN', 'AIV'
297,11,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'AIV', 'AGN'
302,11,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'ANY', 'TDW'
303,11,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'TDW', 'ANY'
330,11,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'AXG', 'LTS'
331,11,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'LTS', 'AXG'
378,11,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'RFK', 'ASY'
379,11,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'ASY', 'RFK'
400,11,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'ANA', 'AEL'
401,11,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'AEL', 'ANA'
436,11,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'ABQ', 'AND'
437,11,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'AND', 'ABQ'
470,11,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'CAK', 'AHT'
471,11,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'AHT', 'CAK'
504,11,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'AAF', 'AKO'
505,11,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'AKO', 'AAF'
512,11,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'ASY', 'ABR'
513,11,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'ABR', 'ASY'
524,11,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'ADK', 'ALM'
525,11,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'ALM', 'ADK'
566,11,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'LTS', 'AET'
567,11,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'AET', 'LTS'
570,11,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'ANA', 'RLI'
571,11,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'RLI', 'ANA'
574,11,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'ADK', 'LTS'
575,11,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'LTS', 'ADK'
590,11,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'ANY', 'AAF'
591,11,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'AAF', 'ANY'
594,11,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'ANN', 'ANY'
595,11,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'ANY', 'ANN'
636,11,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'ALX', 'RLI'
637,11,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'RLI', 'ALX'
640,11,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'AND', 'AIA'
641,11,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'AIA', 'AND'
666,11,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'AYZ', 'ANC'
667,11,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'ANC', 'AYZ'
704,11,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'ADR', 'AKI'
705,11,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'AKI', 'ADR'
730,11,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'AUK', 'ALS'
731,11,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'ALS', 'AUK'
740,11,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'AXG', 'OTS'
741,11,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'OTS', 'AXG'
772,11,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'JLH', 'ADM'
773,11,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'ADM', 'JLH'
774,11,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'ALN', 'AKP'
775,11,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'AKP', 'ALN'
824,11,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'ABI', 'ANW'
825,11,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'ANW', 'ABI'
834,11,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'ATS', 'AXN'
835,11,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'AXN', 'ATS'
842,11,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'ABR', 'AXN'
843,11,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'AXN', 'ABR'
876,11,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'KQA', 'AXX'
877,11,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'AXX', 'KQA'
904,11,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'AKO', 'DYS'
905,11,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'DYS', 'AKO'
908,11,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'ANQ', 'ATO'
909,11,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'ATO', 'ANQ'
954,11,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'AHH', 'AQY'
955,11,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'AQY', 'AHH'
986,11,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'MMI', 'AIB'
987,11,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'AIB', 'MMI'
1012,11,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'ABI', 'ALZ'
1013,11,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'ALZ', 'ABI'
1022,11,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'CVO', 'NDV'
1023,11,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'NDV', 'CVO'
1060,11,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'WKK', 'NAB'
1061,11,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'NAB', 'WKK'
1078,11,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'ALZ', 'ADG'
1079,11,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'ADG', 'ALZ'
1112,11,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'ARB', 'CVO'
1113,11,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'CVO', 'ARB'
1136,11,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'AEX', 'AHF'
1137,11,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'AHF', 'AEX'
1178,11,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'KQA', 'AFO'
1179,11,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'AFO', 'KQA'
42,12,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'AID', 'ADK'
43,12,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'ADK', 'AID'
80,12,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'AKK', 'APV'
81,12,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'APV', 'AKK'
120,12,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'ASY', 'ADK'
121,12,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'ADK', 'ASY'
156,12,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'ABY', 'ESF'
157,12,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'ESF', 'ABY'
206,12,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'ARB', 'AIV'
207,12,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'AIV', 'ARB'
208,12,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'AHN', 'AHD'
209,12,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'AHD', 'AHN'
234,12,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'EDF', 'AKK'
235,12,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'AKK', 'EDF'
264,12,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'AMW', 'AKI'
265,12,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'AKI', 'AMW'
284,12,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'ADM', 'RLI'
285,12,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'RLI', 'ADM'
312,12,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'TDW', 'ANC'
313,12,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'ANC', 'TDW'
326,12,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'ATO', 'AOS'
327,12,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'AOS', 'ATO'
368,12,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'LTS', 'ANB'
369,12,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'ANB', 'LTS'
402,12,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'ATW', 'ANP'
403,12,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'ANP', 'ATW'
424,12,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'RLI', 'ABY'
425,12,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'ABY', 'RLI'
450,12,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'ALB', 'HMN'
451,12,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'HMN', 'ALB'
490,12,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'AIA', 'NAB'
491,12,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'NAB', 'AIA'
540,12,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'AHT', 'AMW'
541,12,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'AMW', 'AHT'
584,12,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'ALZ', 'ASE'
585,12,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'ASE', 'ALZ'
614,12,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'QAW', 'ADT'
615,12,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'ADT', 'QAW'
650,12,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'CAK', 'AXN'
651,12,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'AXN', 'CAK'
690,12,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'AEX', 'ANI'
691,12,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'ANI', 'AEX'
728,12,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'ADM', 'KKI'
729,12,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'KKI', 'ADM'
748,12,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'AAF', 'ALS'
749,12,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'ALS', 'AAF'
766,12,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'RLI', 'AND'
767,12,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'AND', 'RLI'
778,12,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'ABY', 'AQY'
779,12,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'AQY', 'ABY'
820,12,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'ALN', 'ANW'
821,12,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'ANW', 'ALN'
834,12,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'ABI', 'AIV'
835,12,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'AIV', 'ABI'
850,12,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'ARC', 'AET'
851,12,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'AET', 'ARC'
890,12,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'ATO', 'ALS'
891,12,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'ALS', 'ATO'
924,12,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'ANB', 'KKI'
925,12,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'KKI', 'ANB'
946,12,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'AXG', 'AKK'
947,12,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'AKK', 'AXG'
956,12,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'AKO', 'ABL'
957,12,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'ABL', 'AKO'
970,12,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'AST', 'ADM'
971,12,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'ADM', 'AST'
1004,12,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'CAK', 'LTS'
1005,12,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'LTS', 'CAK'
1022,12,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'AKI', 'AHN'
1023,12,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'AHN', 'AKI'
1056,12,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'ALN', 'ADR'
1057,12,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'ADR', 'ALN'
1106,12,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'RLI', 'AIB'
1107,12,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'AIB', 'RLI'
1120,12,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'JLH', 'AHF'
1121,12,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'AHF', 'JLH'
1126,12,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'RLI', 'ABY'
1127,12,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'ABY', 'RLI'
1172,12,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'AMA', 'ARX'
1173,12,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'ARX', 'AMA'
1204,12,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'ARB', 'ADM'
1205,12,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'ADM', 'ARB'
1230,12,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'ANC', 'CVO'
1231,12,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'CVO', 'ANC'
1244,12,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'ANP', 'ANY'
1245,12,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'ANY', 'ANP'
1252,12,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'WKK', 'ANN'
1253,12,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'ANN', 'WKK'
1254,12,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'AIB', 'ANV'
1255,12,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'ANV', 'AIB'
1280,12,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'AEX', 'ARX'
1281,12,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'ARX', 'AEX'
1300,12,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'AMA', 'AFO'
1301,12,2019-12-17 20:30:00,2019-12-17 23:30:00,16,36,129,61,64,181, 'AFO', 'AMA'
1334,12,2019-12-18 00:30:00,2019-12-18 03:30:00,16,36,129,61,64,181, 'ADT', 'AKK'
1335,12,2019-12-24 13:00:00,2019-12-24 20:00:00,16,36,129,61,64,181, 'AKK', 'ADT'
1364,12,2019-12-26 23:00:00,2019-12-27 06:00:00,16,36,129,61,64,181, 'AMW', 'ANN'
1365,12,2019-12-18 07:10:00,2019-12-18 09:10:00,16,36,129,61,64,181, 'ANN', 'AMW'
1376,12,2019-12-15 06:45:00,2019-12-15 08:45:00,16,36,129,61,64,181, 'ALE', 'LTS'
1377,12,2019-12-15 20:00:00,2019-12-15 22:00:00,16,36,129,61,64,181, 'LTS', 'ALE'
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
